排名,股票代码,股票名称,行业,市场板块,收盘价,结论标签,动作标签,趋势阶段,执行分,仓位,机会类型,入场分区,入场概率,次日承接,快速失败,Early分,Mid分,Late分,市场分,板块分,基本面分,结构分,10日延续概率,突破成功率,10日预期收益,风险分,模型风险
3627,603823.SH,百合花,染料涂料,主板,15.48,defense_first,stand_aside,transition,6.82,0%,reject,watch,42.40%,56.20%,16.92%,10.6,44.2,33.7,39.8,72.0,54.7,0,28.70%,30.38%,-0.44%,100,0.97
3628,002691.SZ,冀凯股份,专用机械,主板,7.66,confirmation_needed,stand_aside,transition,6.82,0%,observe,watch,49.00%,61.40%,22.91%,18.0,48.9,44.7,39.8,43.3,52.7,7,51.59%,32.27%,1.70%,84,0.80
3629,002583.SZ,海能达,通信设备,主板,10.05,defense_first,stand_aside,transition,6.82,0%,reject,watch,53.10%,62.83%,18.67%,12.5,39.1,37.3,39.8,50.7,53.5,5,44.48%,30.48%,1.10%,94,0.77
3630,600884.SH,杉杉股份,电气设备,主板,13.41,defense_first,stand_aside,transition,6.82,0%,reject,candidate,56.80%,62.31%,20.72%,30.0,39.4,43.4,39.8,43.2,54.7,17,47.76%,42.56%,1.94%,81,0.65
3631,001218.SZ,丽臣实业,化工原料,主板,24.70,defense_first,stand_aside,transition,6.82,0%,reject,candidate,58.60%,62.44%,21.23%,32.1,36.7,46.5,39.8,47.2,56.3,27,44.88%,44.36%,1.81%,85,0.71
3632,920627.BJ,力王股份,电气设备,北交所,19.52,defense_first,stand_aside,transition,6.82,0%,reject,watch,41.60%,56.98%,18.18%,12.4,45.9,32.0,39.8,43.2,53.5,0,36.58%,30.86%,0.25%,100,0.88
3633,002599.SZ,盛通股份,广告包装,主板,7.13,defense_first,stand_aside,transition,6.82,0%,reject,watch,46.20%,56.16%,18.24%,32.2,42.1,37.5,39.8,46.7,53.5,0,38.78%,46.40%,1.17%,90,0.71
3634,002259.SZ,升达林业,供气供热,主板,5.23,defense_first,stand_aside,transition,6.81,0%,reject,watch,41.60%,56.83%,20.76%,20.2,53.8,30.0,39.8,35.8,49.9,8,40.32%,31.34%,0.57%,96,0.88
3635,600570.SH,恒生电子,软件服务,主板,25.85,defense_first,stand_aside,transition,6.81,0%,reject,watch,52.60%,63.52%,20.29%,10.2,42.0,46.1,39.8,39.9,52.7,13,62.34%,50.40%,3.55%,83,0.61
3636,002406.SZ,远东传动,汽车配件,主板,7.29,defense_first,stand_aside,transition,6.81,0%,reject,watch,50.20%,60.82%,15.91%,12.2,35.8,36.9,39.8,45.6,54.7,3,53.02%,55.33%,2.94%,94,0.64
3637,002929.SZ,润建股份,通信设备,主板,49.84,defense_first,stand_aside,transition,6.81,0%,reject,watch,48.00%,56.79%,31.61%,30.0,36.1,57.4,39.8,50.7,53.0,30,35.48%,46.49%,0.93%,88,0.80
3638,603058.SH,永吉股份,广告包装,主板,12.18,defense_first,stand_aside,transition,6.80,0%,reject,candidate,58.90%,60.97%,25.86%,37.8,48.0,54.1,39.8,46.7,52.7,27,58.95%,55.17%,3.41%,89,0.71
3639,002366.SZ,融发核电,专用机械,主板,7.50,defense_first,stand_aside,transition,6.80,0%,reject,watch,53.20%,61.16%,20.34%,13.0,42.4,34.8,39.8,43.3,51.9,23,44.23%,38.01%,1.39%,83,0.78
3640,300165.SZ,天瑞仪器,电器仪表,创业板,4.98,defense_first,stand_aside,transition,6.80,0%,reject,watch,52.80%,62.83%,23.00%,18.0,37.3,44.9,39.8,42.4,54.7,2,52.55%,63.63%,3.40%,98,0.66
3641,600822.SH,上海物贸,汽车服务,主板,10.16,defense_first,stand_aside,transition,6.80,0%,reject,watch,45.10%,57.71%,23.56%,15.7,32.9,55.3,39.8,46.9,51.9,16,48.99%,52.60%,2.36%,88,0.66
3642,000997.SZ,新大陆,IT设备,主板,20.30,defense_first,stand_aside,transition,6.80,0%,reject,watch,53.40%,62.32%,21.19%,11.8,37.2,46.4,39.8,41.7,56.3,0,61.21%,66.51%,4.22%,86,0.50
3643,688701.SH,卓锦股份,环境保护,科创板,9.40,defense_first,stand_aside,transition,6.80,0%,reject,watch,54.00%,63.19%,19.32%,20.6,32.6,31.6,39.8,41.7,51.5,17,48.95%,37.45%,1.82%,91,0.80
3644,920018.BJ,宏远股份,电气设备,北交所,27.62,defense_first,stand_aside,transition,6.80,0%,reject,watch,53.20%,60.81%,19.05%,13.0,35.8,32.7,39.8,43.2,51.4,0,50.44%,39.19%,1.93%,100,0.73
3645,688036.SH,传音控股,通信设备,科创板,54.51,defense_first,stand_aside,transition,6.79,0%,reject,watch,46.40%,57.19%,18.40%,42.3,35.0,31.5,39.8,50.7,60.9,31,35.76%,37.76%,0.54%,93,0.83
3646,000610.SZ,西安旅游,旅游服务,主板,8.93,confirmation_needed,stand_aside,transition,6.79,0%,observe,watch,48.80%,65.91%,15.74%,15.0,29.2,43.9,39.8,39.4,49.8,5,52.72%,66.52%,3.68%,81,0.61
3647,600299.SH,安迪苏,饲料,主板,13.20,confirmation_needed,stand_aside,transition,6.79,0%,observe,watch,49.20%,62.11%,24.70%,15.3,33.4,35.6,39.8,43.6,58.7,70,28.81%,48.80%,0.73%,73,0.97
3648,000016.SZ,深康佳Ａ,家用电器,主板,3.47,defense_first,stand_aside,late,6.78,0%,reject,watch,49.60%,60.48%,22.70%,13.3,38.5,65.0,39.8,48.6,57.5,30,46.58%,79.10%,3.60%,95,0.57
3649,300551.SZ,古鳌科技,软件服务,创业板,13.97,defense_first,stand_aside,transition,6.78,0%,reject,watch,51.80%,62.36%,25.67%,12.9,50.2,44.1,39.8,39.9,50.7,0,52.61%,40.91%,2.25%,100,0.84
3650,300852.SZ,四会富仕,元器件,创业板,40.33,defense_first,stand_aside,transition,6.78,0%,reject,watch,43.60%,56.42%,22.05%,13.5,45.3,34.8,39.8,46.1,53.0,0,34.63%,35.17%,0.29%,100,1.00
3651,002813.SZ,路畅科技,汽车配件,主板,24.28,defense_first,stand_aside,transition,6.78,0%,reject,watch,40.40%,59.81%,17.94%,15.0,36.9,33.0,39.8,45.6,51.5,0,50.44%,55.53%,2.70%,100,0.67
3652,002913.SZ,奥士康,元器件,主板,48.09,defense_first,stand_aside,late,6.78,0%,first_buy,watch,48.00%,57.07%,29.48%,42.8,35.9,56.5,39.8,46.1,57.5,62,37.76%,47.73%,1.19%,84,0.75
3653,601200.SH,上海环境,环境保护,主板,8.50,defense_first,stand_aside,transition,6.78,0%,reject,candidate,59.00%,61.11%,22.55%,34.5,37.4,49.0,39.8,41.7,56.3,45,46.19%,38.05%,1.54%,84,0.73
3654,301360.SZ,荣旗科技,专用机械,创业板,67.58,defense_first,stand_aside,transition,6.78,0%,reject,watch,52.10%,61.98%,23.91%,10.0,40.5,57.6,39.8,43.3,50.3,0,59.39%,51.17%,3.29%,92,0.68
3655,301066.SZ,万事利,纺织,创业板,14.09,defense_first,stand_aside,transition,6.77,0%,reject,watch,52.00%,60.27%,19.70%,12.3,39.3,41.5,39.8,42.0,52.3,0,52.77%,49.64%,2.61%,98,0.71
3656,002039.SZ,黔源电力,水力发电,主板,18.46,defense_first,stand_aside,transition,6.77,0%,reject,candidate,59.00%,63.70%,21.74%,15.2,32.8,35.2,39.8,36.1,53.0,31,60.86%,63.60%,4.10%,89,0.66
3657,688338.SH,赛科希德,医疗保健,科创板,29.99,defense_first,stand_aside,transition,6.76,0%,reject,watch,49.40%,59.08%,23.02%,30.0,42.0,55.7,39.8,56.8,54.7,23,49.58%,56.20%,2.64%,89,0.71
3658,920964.BJ,润农节水,建筑工程,北交所,6.00,defense_first,stand_aside,transition,6.76,0%,reject,watch,51.30%,60.97%,22.40%,10.0,53.4,55.6,39.8,39.6,53.1,0,60.40%,50.45%,3.29%,97,0.68
3659,603341.SH,龙旗科技,通信设备,主板,38.17,defense_first,stand_aside,transition,6.75,0%,reject,watch,43.20%,59.68%,20.57%,11.4,40.5,42.3,39.8,50.7,54.7,0,50.60%,49.37%,2.40%,94,0.67
3660,300160.SZ,秀强股份,家用电器,创业板,5.72,defense_first,stand_aside,transition,6.75,0%,reject,watch,53.40%,60.73%,22.03%,38.7,35.7,46.0,39.8,48.6,62.0,48,44.87%,52.73%,2.16%,83,0.64
3661,601033.SH,永兴股份,环境保护,主板,14.86,defense_first,stand_aside,transition,6.75,0%,reject,watch,54.00%,62.72%,18.99%,30.2,32.8,34.6,39.8,41.7,54.2,15,45.91%,51.20%,2.24%,85,0.60
3662,002775.SZ,文科股份,建筑工程,主板,4.14,defense_first,stand_aside,transition,6.75,0%,reject,watch,53.20%,60.14%,18.81%,12.2,37.2,34.9,39.8,39.6,52.7,13,40.36%,46.09%,1.44%,82,0.68
3663,002434.SZ,万里扬,汽车配件,主板,8.10,defense_first,stand_aside,transition,6.75,0%,reject,candidate,59.50%,60.23%,22.44%,32.3,40.6,57.4,39.8,45.6,54.7,0,38.36%,37.15%,0.84%,94,0.81
3664,600282.SH,南钢股份,普钢,主板,5.52,confirmation_needed,stand_aside,transition,6.74,0%,observe,watch,49.30%,59.90%,28.99%,30.0,30.0,57.7,39.8,39.4,56.3,27,46.65%,50.09%,2.13%,76,0.69
3665,002319.SZ,乐通股份,染料涂料,主板,11.07,defense_first,stand_aside,transition,6.74,0%,reject,watch,51.40%,60.84%,26.76%,10.9,51.4,49.4,39.8,72.0,51.5,0,61.54%,55.14%,3.61%,100,0.70
3666,688065.SH,凯赛生物,化工原料,科创板,50.09,defense_first,stand_aside,transition,6.74,0%,reject,watch,51.40%,60.58%,20.55%,12.8,35.8,40.8,39.8,47.2,51.5,0,41.87%,41.73%,1.36%,95,0.76
3667,920564.BJ,天润科技,软件服务,北交所,24.25,defense_first,stand_aside,transition,6.74,0%,reject,watch,52.00%,62.98%,21.97%,16.4,40.4,38.4,39.8,39.9,48.5,8,54.63%,37.43%,2.26%,90,0.78
3668,300906.SZ,日月明,运输设备,创业板,31.62,defense_first,stand_aside,transition,6.73,0%,reject,candidate,59.20%,64.18%,16.89%,34.5,25.4,45.3,39.8,48.0,51.4,3,52.00%,68.27%,3.64%,92,0.63
3669,300074.SZ,华平股份,软件服务,创业板,4.24,defense_first,stand_aside,transition,6.73,0%,reject,watch,52.00%,60.34%,19.18%,11.9,39.3,36.4,39.8,39.9,53.9,0,45.62%,48.10%,1.97%,92,0.70
3670,002803.SZ,吉宏股份,互联网,主板,16.44,defense_first,stand_aside,transition,6.73,0%,reject,watch,54.60%,62.50%,17.63%,17.1,27.3,37.9,39.8,48.0,54.5,0,36.21%,55.64%,1.68%,93,0.77
3671,601318.SH,中国平安,保险,主板,58.18,defense_first,stand_aside,transition,6.73,0%,reject,candidate,56.20%,62.94%,16.54%,35.4,42.8,34.2,39.8,33.5,56.3,0,39.07%,35.88%,0.94%,92,0.71
3672,002112.SZ,三变科技,电气设备,主板,21.12,defense_first,stand_aside,transition,6.73,0%,reject,watch,51.20%,60.84%,18.87%,12.2,37.3,31.4,39.8,43.2,51.8,0,40.67%,42.25%,1.30%,100,0.86
3673,002409.SZ,雅克科技,半导体,主板,79.56,defense_first,stand_aside,transition,6.72,0%,reject,watch,52.80%,63.23%,18.90%,12.4,35.5,33.8,39.8,46.0,52.7,0,51.25%,52.51%,2.75%,99,0.69
3674,600987.SH,航民股份,纺织,主板,7.53,defense_first,stand_aside,transition,6.72,0%,reject,watch,48.50%,58.71%,24.96%,30.0,35.5,57.5,39.8,42.0,56.3,14,42.96%,47.82%,1.68%,90,0.70
3675,688206.SH,概伦电子,半导体,科创板,31.25,defense_first,stand_aside,transition,6.72,0%,reject,watch,52.70%,62.57%,21.15%,11.9,38.7,47.2,39.8,46.0,51.9,6,56.37%,48.07%,2.92%,89,0.65
3676,920703.BJ,广厦环能,专用机械,北交所,13.64,defense_first,stand_aside,transition,6.72,0%,reject,watch,52.60%,64.14%,21.32%,11.5,39.7,52.0,39.8,43.3,55.5,0,49.21%,31.32%,1.57%,91,0.78
3677,301330.SZ,熵基科技,IT设备,创业板,33.93,defense_first,stand_aside,transition,6.72,0%,reject,watch,53.20%,62.65%,21.16%,13.5,40.9,46.1,39.8,41.7,53.9,0,47.48%,43.76%,1.99%,91,0.69
3678,688275.SH,万润新能,电气设备,科创板,106.24,defense_first,stand_aside,late,6.72,0%,first_buy,candidate,58.60%,62.66%,29.01%,35.7,28.4,64.4,39.8,43.2,58.7,64,48.17%,45.83%,2.15%,90,0.82
3679,000782.SZ,恒申新材,化纤,主板,5.46,defense_first,stand_aside,transition,6.71,0%,reject,watch,41.50%,59.99%,20.38%,12.2,40.3,35.0,39.8,51.6,54.7,12,51.54%,51.16%,2.58%,100,0.71
3680,300067.SZ,安诺其,染料涂料,创业板,4.35,defense_first,stand_aside,transition,6.71,0%,reject,watch,42.40%,57.00%,20.79%,11.8,44.9,35.8,39.8,72.0,53.9,0,31.48%,30.70%,-0.17%,100,0.98
3681,000567.SZ,海德股份,多元金融,主板,5.23,defense_first,stand_aside,transition,6.71,0%,reject,watch,53.00%,62.75%,18.91%,10.0,44.0,37.4,39.8,35.9,53.1,3,43.26%,30.06%,0.97%,79,0.76
3682,001267.SZ,汇绿生态,建筑工程,主板,39.75,defense_first,stand_aside,transition,6.71,0%,reject,watch,53.00%,61.49%,21.63%,13.0,36.7,49.3,39.8,39.6,53.1,75,41.27%,48.46%,1.68%,89,0.76
3683,000158.SZ,常山北明,软件服务,主板,17.55,defense_first,stand_aside,transition,6.71,0%,reject,watch,42.00%,59.90%,21.20%,12.0,41.1,44.0,39.8,39.9,53.5,0,53.77%,48.21%,2.61%,100,0.76
3684,300687.SZ,赛意信息,软件服务,创业板,18.90,defense_first,stand_aside,transition,6.71,0%,reject,watch,53.20%,60.20%,19.64%,12.1,40.4,40.8,39.8,39.9,54.7,0,52.44%,52.72%,2.74%,98,0.69
3685,002510.SZ,天汽模,汽车配件,主板,7.10,defense_first,stand_aside,transition,6.71,0%,reject,watch,41.20%,58.89%,19.81%,13.1,40.6,38.0,39.8,45.6,53.1,0,48.50%,48.33%,2.15%,100,0.70
3686,300941.SZ,创识科技,IT设备,创业板,20.01,defense_first,stand_aside,transition,6.71,0%,reject,watch,41.20%,58.58%,16.00%,12.2,42.0,35.3,39.8,41.7,50.3,0,31.45%,36.15%,0.17%,95,0.79
3687,002830.SZ,名雕股份,装修装饰,主板,21.34,defense_first,stand_aside,transition,6.71,0%,reject,watch,41.20%,55.92%,19.34%,10.8,42.2,41.8,39.8,59.0,51.1,1,42.26%,51.20%,1.68%,93,0.73
3688,603382.SH,海阳科技,化纤,主板,27.31,defense_first,stand_aside,transition,6.70,0%,reject,watch,52.60%,63.41%,21.67%,10.0,32.0,47.9,39.8,51.6,54.2,0,50.31%,42.96%,2.21%,87,0.68
3689,002459.SZ,晶澳科技,电气设备,主板,11.28,defense_first,stand_aside,transition,6.70,0%,reject,watch,53.00%,61.33%,22.19%,13.4,36.4,42.7,39.8,43.2,54.7,0,32.77%,39.06%,0.53%,94,0.96
3690,688330.SH,宏力达,电气设备,科创板,47.98,defense_first,stand_aside,transition,6.69,0%,reject,watch,52.60%,63.01%,21.68%,28.3,44.3,30.2,39.8,43.2,58.9,65,47.78%,32.01%,1.44%,86,0.80
3691,601101.SH,昊华能源,煤炭开采,主板,8.48,defense_first,stand_aside,transition,6.69,0%,reject,candidate,62.80%,61.56%,25.54%,47.3,41.4,51.5,39.8,39.9,56.3,30,34.56%,40.03%,0.73%,80,0.80
3692,920651.BJ,天罡股份,电器仪表,北交所,28.58,defense_first,stand_aside,transition,6.69,0%,reject,avoid,38.80%,65.72%,24.85%,19.0,39.4,52.1,39.8,42.4,50.5,0,54.22%,60.43%,3.49%,100,0.69
3693,002093.SZ,国脉科技,文教休闲,主板,9.60,defense_first,stand_aside,transition,6.69,0%,reject,watch,41.20%,59.99%,19.19%,11.6,38.7,39.6,39.8,46.2,53.1,0,53.89%,50.64%,2.74%,97,0.66
3694,301165.SZ,锐捷网络,通信设备,创业板,81.55,defense_first,stand_aside,transition,6.69,0%,reject,watch,53.00%,62.09%,21.93%,14.9,34.2,40.1,39.8,50.7,48.1,6,31.35%,45.03%,0.74%,86,0.85
3695,920145.BJ,恒合股份,环境保护,北交所,14.81,defense_first,stand_aside,transition,6.69,0%,reject,watch,51.20%,61.55%,23.26%,11.7,39.3,46.1,39.8,41.7,51.9,0,56.35%,50.51%,3.00%,100,0.72
3696,601107.SH,四川成渝,路桥,主板,5.68,defense_first,stand_aside,transition,6.68,0%,observe,watch,50.00%,64.48%,18.35%,16.6,28.9,39.7,39.8,48.9,54.5,0,44.35%,48.78%,2.07%,100,0.68
3697,688536.SH,思瑞浦,半导体,科创板,174.74,defense_first,stand_aside,transition,6.67,0%,reject,candidate,58.40%,60.39%,20.01%,47.2,31.5,39.7,39.8,46.0,56.0,69,46.77%,47.46%,2.03%,81,0.71
3698,300335.SZ,迪森股份,供气供热,创业板,7.34,defense_first,stand_aside,transition,6.67,0%,reject,candidate,65.80%,62.94%,22.90%,33.0,25.3,38.0,39.8,35.8,57.1,79,66.34%,56.25%,4.14%,100,0.77
3699,688589.SH,力合微,半导体,科创板,21.74,defense_first,stand_aside,transition,6.67,0%,reject,watch,40.40%,59.76%,20.66%,12.6,42.0,42.4,39.8,46.0,51.1,0,40.01%,41.46%,1.16%,95,0.81
3700,600335.SH,国机汽车,汽车服务,主板,6.01,defense_first,stand_aside,transition,6.67,0%,reject,watch,47.20%,59.63%,19.09%,10.5,40.3,40.7,39.8,46.9,56.3,10,52.83%,51.70%,2.70%,83,0.64
3701,603516.SH,淳中科技,IT设备,主板,139.10,defense_first,stand_aside,transition,6.67,0%,reject,watch,52.60%,62.57%,20.86%,12.6,38.5,34.7,39.8,41.7,49.1,0,47.05%,42.93%,1.91%,95,0.70
3702,688100.SH,威胜信息,通信设备,科创板,36.96,defense_first,stand_aside,transition,6.67,0%,reject,watch,42.00%,59.92%,19.76%,10.7,40.6,40.5,39.8,50.7,54.3,0,51.03%,48.33%,2.40%,98,0.74
3703,301316.SZ,慧博云通,软件服务,创业板,40.89,defense_first,stand_aside,transition,6.66,0%,reject,watch,40.40%,59.86%,17.14%,12.2,39.8,33.8,39.8,39.9,49.9,0,43.45%,45.06%,1.62%,100,0.82
3704,603276.SH,恒兴新材,化工原料,主板,16.70,defense_first,stand_aside,transition,6.66,0%,reject,candidate,62.80%,61.48%,24.26%,30.0,37.4,58.7,39.8,47.2,50.2,20,57.13%,56.10%,3.33%,89,0.66
3705,600419.SH,天润乳业,乳制品,主板,9.63,defense_first,stand_aside,transition,6.66,0%,reject,watch,43.10%,43.34%,40.63%,51.6,46.2,53.8,39.8,44.4,58.9,62,60.82%,69.65%,3.58%,67,0.69
3706,001387.SZ,雪祺电气,家用电器,主板,13.35,defense_first,stand_aside,transition,6.66,0%,reject,watch,54.30%,59.10%,22.19%,10.0,36.4,53.8,39.8,48.6,56.3,14,49.72%,58.48%,2.77%,87,0.69
3707,601186.SH,中国铁建,建筑工程,主板,7.05,defense_first,stand_aside,transition,6.65,0%,reject,candidate,59.20%,60.23%,21.21%,10.9,41.0,48.0,39.8,39.6,56.3,14,44.48%,46.88%,1.81%,81,0.66
3708,300717.SZ,华信新材,塑料,创业板,20.89,defense_first,stand_aside,transition,6.65,0%,reject,watch,46.30%,59.68%,20.05%,31.6,36.7,39.7,39.8,42.2,52.7,18,48.30%,47.28%,2.12%,89,0.72
3709,300787.SZ,海能实业,元器件,创业板,11.77,defense_first,stand_aside,transition,6.65,0%,reject,watch,53.20%,60.37%,21.81%,11.3,43.5,51.3,39.8,46.1,54.7,4,45.49%,45.91%,1.85%,86,0.69
3710,000679.SZ,大连友谊,百货,主板,6.66,defense_first,stand_aside,transition,6.65,0%,reject,watch,47.10%,59.58%,20.20%,32.2,40.0,39.1,39.8,42.4,51.5,9,49.77%,55.92%,2.66%,84,0.67
3711,301458.SZ,钧崴电子,元器件,创业板,34.89,momentum_but_heavy_overhead,stand_aside,transition,6.65,0%,observe,candidate,55.10%,61.87%,27.31%,38.0,47.9,52.3,39.8,46.1,48.2,15,55.21%,38.12%,2.30%,93,0.83
3712,600284.SH,浦东建设,建筑工程,主板,7.24,defense_first,stand_aside,transition,6.65,0%,reject,candidate,56.40%,63.07%,19.65%,33.0,35.4,38.2,39.8,39.6,56.3,21,55.95%,52.30%,3.11%,82,0.64
3713,002429.SZ,兆驰股份,家用电器,主板,9.76,defense_first,stand_aside,transition,6.64,0%,reject,watch,42.40%,56.96%,23.05%,29.5,42.7,38.8,39.8,48.6,62.0,49,37.44%,38.34%,0.69%,88,0.81
3714,920223.BJ,荣亿精密,机械基件,北交所,15.78,defense_first,stand_aside,transition,6.64,0%,reject,watch,53.80%,62.36%,22.43%,11.8,40.1,47.1,39.8,43.6,51.5,0,45.28%,30.40%,1.14%,96,0.82
3715,000878.SZ,云南铜业,铜,主板,18.52,defense_first,stand_aside,transition,6.64,0%,reject,watch,41.20%,57.95%,21.11%,13.8,58.0,32.3,39.8,40.1,54.7,0,35.04%,37.82%,0.51%,100,0.85
3716,603013.SH,亚普股份,汽车配件,主板,19.36,defense_first,stand_aside,transition,6.64,0%,reject,watch,50.60%,63.14%,21.97%,11.7,36.9,52.2,39.8,45.6,56.3,0,60.26%,53.37%,3.51%,96,0.64
3717,002106.SZ,莱宝高科,元器件,主板,10.59,defense_first,stand_aside,transition,6.64,0%,reject,watch,51.80%,62.29%,22.82%,10.0,37.3,48.2,39.8,46.1,54.7,0,55.86%,46.01%,2.76%,100,0.75
3718,603607.SH,京华激光,造纸,主板,21.99,defense_first,stand_aside,transition,6.64,0%,reject,watch,52.00%,61.67%,17.85%,13.0,27.3,36.2,39.8,43.4,52.7,5,43.70%,51.39%,2.03%,89,0.71
3719,300102.SZ,乾照光电,半导体,创业板,31.84,defense_first,stand_aside,transition,6.64,0%,reject,candidate,56.40%,60.09%,22.02%,35.4,36.6,38.2,39.8,46.0,49.4,10,50.09%,54.61%,2.64%,83,0.72
3720,300421.SZ,力星股份,机械基件,创业板,23.22,defense_first,stand_aside,transition,6.64,0%,reject,watch,53.20%,60.08%,19.67%,12.3,39.5,34.8,39.8,43.6,51.1,0,38.17%,32.54%,0.58%,97,0.79
3721,000066.SZ,中国长城,IT设备,主板,14.85,defense_first,stand_aside,transition,6.63,0%,reject,watch,42.40%,59.79%,21.20%,12.2,42.9,32.8,39.8,41.7,53.5,10,44.97%,30.81%,1.03%,93,0.79
3722,600970.SH,中材国际,建筑工程,主板,10.38,momentum_but_heavy_overhead,stand_aside,transition,6.63,0%,observe,watch,53.90%,62.32%,22.94%,37.5,40.1,52.1,39.8,39.6,56.3,23,57.06%,60.17%,3.57%,79,0.71
3723,300180.SZ,华峰超纤,化纤,创业板,5.96,defense_first,stand_aside,transition,6.63,0%,reject,watch,51.80%,62.49%,20.40%,12.2,36.0,33.0,39.8,51.6,53.1,0,50.57%,37.69%,1.93%,96,0.74
3724,301168.SZ,通灵股份,电气设备,创业板,40.86,defense_first,stand_aside,late,6.62,0%,first_buy,candidate,59.00%,60.86%,23.92%,36.7,25.5,55.0,39.8,43.2,58.9,41,50.19%,43.59%,2.13%,86,0.79
3725,688187.SH,时代电气,运输设备,科创板,51.81,defense_first,stand_aside,transition,6.62,0%,reject,watch,43.40%,57.44%,17.65%,17.1,40.6,32.0,39.8,48.0,56.3,0,31.52%,44.18%,0.53%,98,0.79
3726,600025.SH,华能水电,水力发电,主板,9.86,defense_first,stand_aside,transition,6.62,0%,reject,watch,42.40%,57.25%,18.15%,18.0,40.9,30.8,39.8,36.1,55.5,22,37.21%,41.50%,0.84%,86,0.77
3727,002659.SZ,凯文教育,文教休闲,主板,5.22,defense_first,stand_aside,transition,6.62,0%,reject,watch,54.40%,60.41%,19.39%,12.8,39.4,39.7,39.8,46.2,53.9,0,38.23%,32.95%,0.62%,97,0.81
3728,002858.SZ,力盛体育,文教休闲,主板,14.91,defense_first,stand_aside,transition,6.62,0%,observe,watch,53.80%,66.31%,17.50%,33.9,30.9,44.4,39.8,46.2,51.0,24,46.66%,62.41%,3.01%,80,0.64
3729,920370.BJ,新安洁,环境保护,北交所,3.38,defense_first,stand_aside,transition,6.61,0%,reject,watch,42.40%,57.78%,21.23%,11.0,57.7,43.9,39.8,41.7,54.7,0,34.77%,31.65%,0.18%,100,0.97
3730,920682.BJ,球冠电缆,电气设备,北交所,8.36,defense_first,stand_aside,transition,6.61,0%,reject,watch,42.00%,59.78%,21.23%,12.8,40.8,40.6,39.8,43.2,56.3,0,48.72%,43.73%,1.98%,100,0.73
3731,603162.SH,海通发展,水运,主板,13.40,defense_first,stand_aside,transition,6.61,0%,reject,watch,46.40%,57.38%,29.15%,30.0,34.3,58.8,39.8,42.8,54.2,16,40.82%,42.99%,1.21%,81,0.75
3732,603696.SH,安记食品,食品,主板,16.29,defense_first,stand_aside,transition,6.61,0%,reject,candidate,58.80%,61.69%,18.38%,33.8,27.9,42.6,39.8,51.4,49.4,0,49.31%,71.40%,3.48%,84,0.50
3733,688529.SH,豪森智能,专用机械,科创板,17.33,defense_first,stand_aside,transition,6.61,0%,reject,candidate,58.50%,62.79%,22.31%,30.7,37.9,53.9,39.8,43.3,54.7,17,57.97%,61.17%,3.71%,87,0.52
3734,688678.SH,福立旺,元器件,科创板,25.25,defense_first,stand_aside,late,6.61,0%,first_buy,watch,49.20%,57.79%,27.02%,40.0,31.2,57.3,39.8,46.1,57.6,60,45.04%,43.97%,1.61%,84,0.72
3735,300778.SZ,新城市,建筑工程,创业板,12.47,defense_first,stand_aside,transition,6.61,0%,reject,watch,41.20%,58.73%,16.18%,13.0,41.5,37.7,39.8,39.6,53.1,0,45.08%,50.78%,1.99%,100,0.72
3736,600330.SH,天通股份,专用机械,主板,16.32,defense_first,stand_aside,transition,6.61,0%,reject,watch,42.40%,59.23%,18.54%,16.7,37.0,33.8,39.8,43.3,50.5,17,32.94%,38.09%,0.41%,92,0.80
3737,000027.SZ,深圳能源,火力发电,主板,6.90,defense_first,stand_aside,transition,6.61,0%,reject,watch,48.40%,59.91%,20.08%,25.2,32.8,34.9,39.8,41.8,56.3,26,52.79%,62.59%,3.25%,95,0.70
3738,000799.SZ,酒鬼酒,白酒,主板,43.46,defense_first,stand_aside,transition,6.60,0%,reject,watch,53.40%,60.03%,21.07%,14.1,39.5,45.3,39.8,54.7,50.3,0,49.23%,54.43%,2.56%,92,0.67
3739,601360.SH,三六零,互联网,主板,10.83,defense_first,stand_aside,transition,6.60,0%,reject,watch,53.20%,60.00%,19.00%,11.3,38.5,36.9,39.8,48.0,53.9,0,39.11%,39.81%,1.02%,88,0.69
3740,300459.SZ,汤姆猫,互联网,创业板,4.19,defense_first,stand_aside,transition,6.60,0%,reject,watch,41.20%,57.90%,20.07%,12.5,41.6,41.9,39.8,48.0,51.9,0,42.08%,46.50%,1.51%,100,0.71
3741,000911.SZ,广农糖业,食品,主板,6.54,defense_first,stand_aside,transition,6.60,0%,reject,watch,43.40%,56.66%,16.82%,12.2,38.3,36.1,39.8,51.4,50.7,4,30.28%,46.95%,0.54%,81,0.91
3742,301022.SZ,海泰科,专用机械,创业板,28.75,defense_first,stand_aside,transition,6.60,0%,reject,watch,51.80%,62.63%,21.06%,10.0,33.0,37.0,39.8,43.3,53.1,0,47.83%,42.15%,1.94%,100,0.71
3743,688093.SH,世华科技,化工原料,科创板,31.21,confirmation_needed,stand_aside,transition,6.60,0%,observe,watch,49.40%,60.91%,21.29%,16.1,41.1,49.6,39.8,47.2,52.7,0,38.61%,41.32%,1.09%,97,0.81
3744,300976.SZ,达瑞电子,元器件,创业板,55.45,defense_first,stand_aside,transition,6.60,0%,reject,watch,46.20%,57.61%,21.48%,11.4,48.7,52.0,39.8,46.1,54.7,7,34.77%,44.60%,0.82%,80,0.70
